Название улицы,Длина,Начальные координаты,Конечные координаты
Урицкого улица,58.133,"(72.7830464, 40.5215788)","(72.7830793, 40.5210566)"
Урицкого улица,92.187,"(72.7830464, 40.5215788)","(72.7829941, 40.5224069)"
,36.505,"(72.7830464, 40.5215788)","(72.7826172, 40.5216153)"
,36.505,"(72.7826172, 40.5216153)","(72.7830464, 40.5215788)"
,71.196,"(72.7826172, 40.5216153)","(72.7817749, 40.5216153)"
,160.97500000000002,"(72.7826172, 40.5216153)","(72.7817749, 40.5216153)"
,71.196,"(72.7817749, 40.5216153)","(72.7826172, 40.5216153)"
,160.975,"(72.7817749, 40.5216153)","(72.7826172, 40.5216153)"
,44.878,"(72.7817749, 40.5216153)","(72.7816238, 40.5212767)"
,52.895,"(72.7816263, 40.5211364)","(72.7821876, 40.5209261)"
,15.602,"(72.7816263, 40.5211364)","(72.7816238, 40.5212767)"
,50.672,"(72.7816263, 40.5211364)","(72.7810812, 40.5210342)"
,33.378,"(72.7825819, 40.5209424)","(72.7821876, 40.5209261)"
,51.399,"(72.7825819, 40.5209424)","(72.7830793, 40.5210566)"
,75.102,"(72.7825819, 40.5209424)","(72.7826759, 40.5202708)"
Урицкого улица,81.422,"(72.7830793, 40.5210566)","(72.7831255, 40.5203252)"
Урицкого улица,58.133,"(72.7830793, 40.5210566)","(72.7830464, 40.5215788)"
,51.399,"(72.7830793, 40.5210566)","(72.7825819, 40.5209424)"
,43.577,"(72.7810812, 40.5210342)","(72.7810928, 40.5206424)"
,50.672,"(72.7810812, 40.5210342)","(72.7816263, 40.5211364)"
,89.018,"(72.7810812, 40.5210342)","(72.7800336, 40.520975)"
,8.812,"(72.7807487, 40.5202424)","(72.7806445, 40.52024)"
,45.797,"(72.7807487, 40.5202424)","(72.7812904, 40.5202504)"
,51.367,"(72.7807487, 40.5202424)","(72.7810933, 40.5206229)"
,89.018,"(72.7800336, 40.520975)","(72.7810812, 40.5210342)"
Рысбай Абдыкадыров,97.679,"(72.7815207, 40.5223673)","(72.7803658, 40.5223362)"
Рысбай Абдыкадыров,124.617,"(72.7815207, 40.5223673)","(72.7829941, 40.5224069)"
Шота Руставели,251.712,"(72.7815207, 40.5223673)","(72.7814021, 40.5246292)"
Моминова улица,4.472,"(72.781455, 40.5246299)","(72.7814021, 40.5246292)"
Моминова улица,7.992,"(72.781455, 40.5246299)","(72.7815282, 40.5245844)"
Рысбай Абдыкадыров,107.397,"(72.7803658, 40.5223362)","(72.779096, 40.5223021)"
Рысбай Абдыкадыров,97.679,"(72.7803658, 40.5223362)","(72.7815207, 40.5223673)"
Шота Руставели,253.311,"(72.7803658, 40.5223362)","(72.7802474, 40.5246125)"
,101.405,"(72.8141392, 40.5147654)","(72.8144095, 40.5156539)"
,101.405,"(72.8144095, 40.5156539)","(72.8141392, 40.5147654)"
,61.149,"(72.8144095, 40.5156539)","(72.8145707, 40.51619)"
,142.901,"(72.8144095, 40.5156539)","(72.8129493, 40.5159004)"
,488.728,"(72.7059791, 40.5157437)","(72.7002018, 40.515577)"
,85.981,"(72.7059791, 40.5157437)","(72.7061161, 40.5149775)"
,425.363,"(72.7059791, 40.5157437)","(72.7110062, 40.5157096)"
,61.149,"(72.8145707, 40.51619)","(72.8144095, 40.5156539)"
Шакирова А. улица,169.619,"(72.8145707, 40.51619)","(72.8161485, 40.5152476)"
Шакирова А. улица,7.162,"(72.8145707, 40.51619)","(72.8145041, 40.5162298)"
,100.548,"(72.7119317, 40.5141825)","(72.7118693, 40.5150855)"
,11.796,"(72.7119317, 40.5141825)","(72.7119419, 40.5140767)"
,295.028,"(72.7119317, 40.5141825)","(72.7086139, 40.5133874)"
,122.40199999999999,"(72.799992, 40.5460591)","(72.800945, 40.545567)"
,109.537,"(72.800945, 40.545567)","(72.7996801, 40.5453513)"
,47.021,"(72.800945, 40.545567)","(72.8014881, 40.5456592)"
,122.40200000000002,"(72.800945, 40.545567)","(72.799992, 40.5460591)"
,241.01800000000003,"(72.800945, 40.545567)","(72.8018783, 40.5436653)"
,101.53,"(72.8018783, 40.5436653)","(72.8006975, 40.5434963)"
,12.561,"(72.8018783, 40.5436653)","(72.8020256, 40.5436805)"
,241.01800000000003,"(72.8018783, 40.5436653)","(72.800945, 40.545567)"
Алиева Э. улица,122.477,"(72.7975488, 40.5202064)","(72.7983021, 40.5192655)"
Баялинова улица,32.172,"(72.7975488, 40.5202064)","(72.7972209, 40.5200595)"
Баялинова улица,157.702,"(72.7975488, 40.5202064)","(72.7991482, 40.5209366)"
Навои Алишера улица,95.307,"(72.7995418, 40.537297)","(72.7992469, 40.5381243)"
,10.212,"(72.7995418, 40.537297)","(72.7994256, 40.5372718)"
,39.594,"(72.7995418, 40.537297)","(72.7999991, 40.5373745)"
Айкол Манас,22.798,"(72.7846524, 40.5679698)","(72.7844762, 40.5678218)"
Касымбекова улица,262.398,"(72.7854306, 40.5677633)","(72.7885361, 40.5678227)"
,32.786,"(72.7854306, 40.5677633)","(72.7850624, 40.5678566)"
Айкол Манас,19.488999999999997,"(72.7850624, 40.5678566)","(72.7848956, 40.5679727)"
,30.042,"(72.7850873, 40.5676927)","(72.7854306, 40.5677633)"
Айкол Манас,18.682,"(72.7850873, 40.5676927)","(72.7850624, 40.5678566)"
Кокум Бий улица,39.841,"(72.7604697, 40.5227557)","(72.760064, 40.5225733)"
,33.433,"(72.7604697, 40.5227557)","(72.7608538, 40.5228275)"
Осмонова Б. улица,94.975,"(72.7611884, 40.5226345)","(72.7617078, 40.5218771)"
,30.296,"(72.7611884, 40.5226345)","(72.7611331, 40.5229037)"
,44.249,"(72.7615415, 40.5232451)","(72.7610441, 40.523121)"
Гапара Айтиева улица,113.503,"(72.7615415, 40.5232451)","(72.7626978, 40.5237635)"
,32.177,"(72.7606601, 40.5233429)","(72.7607572, 40.5230631)"
,42.836,"(72.7611547, 40.5229962)","(72.7615415, 40.5232451)"
,17.311,"(72.7611547, 40.5229962)","(72.7610441, 40.523121)"
,29.453,"(72.7609318, 40.5228137)","(72.7611884, 40.5226345)"
,20.736,"(72.7609318, 40.5228137)","(72.7611331, 40.5229037)"
,6.769,"(72.7608538, 40.5228275)","(72.7609318, 40.5228137)"
,32.978,"(72.7609459, 40.523141)","(72.7606601, 40.5233429)"
,18.905,"(72.7609459, 40.523141)","(72.7607572, 40.5230631)"
,10.548,"(72.7607572, 40.5230631)","(72.7607254, 40.5229724)"
,8.655999999999999,"(72.7610441, 40.523121)","(72.7609459, 40.523141)"
,10.556999999999999,"(72.7611331, 40.5229037)","(72.7611547, 40.5229962)"
,32.369,"(72.7607254, 40.5229724)","(72.7604697, 40.5227557)"
,20.37,"(72.7607254, 40.5229724)","(72.7608538, 40.5228275)"
,5.556,"(72.7833951, 40.5283339)","(72.7833597, 40.5282918)"
,98.253,"(72.7833951, 40.5283339)","(72.7843895, 40.5287658)"
,194.02,"(72.7833951, 40.5283339)","(72.7812035, 40.528623)"
Карасуйская,26.409,"(72.7966569, 40.5397985)","(72.7965925, 40.5400309)"
Карасуйская,43.686,"(72.7966569, 40.5397985)","(72.7967599, 40.5394135)"
,67.816,"(72.7966569, 40.5397985)","(72.795864, 40.5397061)"
Юнусова улица,22.25,"(72.8132007, 40.4823976)","(72.8130998, 40.4822128)"
Юнусова улица,38.441,"(72.8132007, 40.4823976)","(72.8133651, 40.4827199)"
Тор-куча,61.705,"(72.8132007, 40.4823976)","(72.8138723, 40.4821808)"
Тор-куча,61.705,"(72.8138723, 40.4821808)","(72.8132007, 40.4823976)"
,47.116,"(72.8138723, 40.4821808)","(72.8143787, 40.4820042)"
Юлиуса Фучика 13,186.553,"(72.8138723, 40.4821808)","(72.8131597, 40.4805958)"
,219.858,"(72.8138723, 40.4821808)","(72.8156428, 40.4836065)"
,47.116,"(72.8143787, 40.4820042)","(72.8138723, 40.4821808)"
,120.08800000000001,"(72.7970227, 40.537863)","(72.7972559, 40.5368008)"
,85.921,"(72.7970227, 40.537863)","(72.7969504, 40.5386334)"
,61.831,"(72.7970227, 40.537863)","(72.7962964, 40.5378057)"
Осмонова Б. улица,35.75,"(72.773936, 40.5050114)","(72.7737209, 40.5052882)"
Осмонова Б. улица,237.109,"(72.773936, 40.5050114)","(72.7753258, 40.5031593)"
,54.411,"(72.773936, 40.5050114)","(72.7734073, 40.5047324)"
,29.016,"(72.773936, 40.5050114)","(72.7742499, 40.5051169)"
Айбека улица,76.341,"(72.8161918, 40.4785377)","(72.8163531, 40.4778622)"
Айбека улица,14.518,"(72.8161918, 40.4785377)","(72.8162771, 40.478651)"
Ишматова улица,173.388,"(72.8161918, 40.4785377)","(72.818205, 40.478831)"
Ишматова улица,152.691,"(72.8161918, 40.4785377)","(72.8144235, 40.478262)"
,78.91199999999999,"(72.8179427, 40.4769282)","(72.8170543, 40.4771389)"
,265.663,"(72.8170543, 40.4771389)","(72.8155448, 40.4762468)"
,78.91199999999999,"(72.8170543, 40.4771389)","(72.8179427, 40.4769282)"
Айбека улица,111.72,"(72.8170543, 40.4771389)","(72.8163531, 40.4778622)"
,265.663,"(72.8155448, 40.4762468)","(72.8170543, 40.4771389)"
,33.378,"(72.7821876, 40.5209261)","(72.7825819, 40.5209424)"
,52.895,"(72.7821876, 40.5209261)","(72.7816263, 40.5211364)"
,73.682,"(72.7821876, 40.5209261)","(72.7821786, 40.5202635)"
,2.169,"(72.7810928, 40.5206424)","(72.7810933, 40.5206229)"
,107.774,"(72.7810928, 40.5206424)","(72.7810933, 40.5206229)"
,43.577,"(72.7810928, 40.5206424)","(72.7810812, 40.5210342)"
,51.367,"(72.7810933, 40.5206229)","(72.7807487, 40.5202424)"
,2.169,"(72.7810933, 40.5206229)","(72.7810928, 40.5206424)"
,107.774,"(72.7810933, 40.5206229)","(72.7810928, 40.5206424)"
,42.044,"(72.7826759, 40.5202708)","(72.7821786, 40.5202635)"
,38.482,"(72.7826759, 40.5202708)","(72.7831255, 40.5203252)"
,82.452,"(72.7652734, 40.5147687)","(72.7662159, 40.514875)"
Осмонова Б. улица,7.851,"(72.7662159, 40.514875)","(72.7661689, 40.5149359)"
Осмонова Б. улица,78.144,"(72.7662159, 40.514875)","(72.766684, 40.514269)"
,82.452,"(72.7662159, 40.514875)","(72.7652734, 40.5147687)"
,77.783,"(72.805802, 40.5198037)","(72.8060069, 40.5203962)"
,87.073,"(72.805802, 40.5198037)","(72.8057268, 40.5204695)"
,74.548,"(72.805802, 40.5198037)","(72.8055355, 40.5193611)"
,77.783,"(72.8060069, 40.5203962)","(72.805802, 40.5198037)"
Сай Бою улица,7.749,"(72.803533, 40.5224766)","(72.8034545, 40.5224406)"
Сай Бою улица,76.335,"(72.803533, 40.5224766)","(72.8042695, 40.5228739)"
,162.285,"(72.803533, 40.5224766)","(72.8046474, 40.5216128)"
,117.786,"(72.795592, 40.5387399)","(72.7957551, 40.5376879)"
,38.728,"(72.795592, 40.5387399)","(72.7960416, 40.5388074)"
,184.595,"(72.795592, 40.5387399)","(72.7951946, 40.54037)"
,118.61000000000001,"(72.795592, 40.5387399)","(72.7942038, 40.5386321)"
,10.296,"(72.7951205, 40.5404435)","(72.7951946, 40.54037)"
,78.652,"(72.7595407, 40.4621037)","(72.7593957, 40.4628022)"
,94.59100000000001,"(72.7595407, 40.4621037)","(72.7593957, 40.4628022)"
,4106.043,"(72.7595407, 40.4621037)","(72.7627957, 40.4259368)"
,6.465,"(72.7593957, 40.4628022)","(72.7593794, 40.462859)"
,78.652,"(72.7593957, 40.4628022)","(72.7595407, 40.4621037)"
,94.59100000000001,"(72.7593957, 40.4628022)","(72.7595407, 40.4621037)"
,49.351,"(72.7564984, 40.4743193)","(72.7565339, 40.4747623)"
,85.83500000000001,"(72.7564984, 40.4743193)","(72.7565144, 40.4735476)"
,110.658,"(72.7564984, 40.4743193)","(72.7566176, 40.475167)"
,45.554,"(72.7566176, 40.475167)","(72.7565339, 40.4747623)"
,62.549,"(72.7566176, 40.475167)","(72.756765, 40.4757177)"
,110.658,"(72.7566176, 40.475167)","(72.7564984, 40.4743193)"
,25.634,"(72.7784529, 40.4999073)","(72.7787232, 40.4998029)"
,103.319,"(72.7784529, 40.4999073)","(72.7773479, 40.4996708)"
Абдуманап Мамыров улица,34.673,"(72.7804783, 40.5022254)","(72.7807486, 40.5024599)"
Абдуманап Мамыров улица,48.893,"(72.7804783, 40.5022254)","(72.7800954, 40.5018959)"
,129.48,"(72.7804783, 40.5022254)","(72.7813087, 40.5029458)"
Абдуманап Мамыров улица,44.112,"(72.7818841, 40.5035927)","(72.7821764, 40.5039213)"
,72.07,"(72.7818841, 40.5035927)","(72.7821764, 40.5039213)"
Абдуманап Мамыров улица,86.839,"(72.7818841, 40.5035927)","(72.7813087, 40.5029458)"
Абдуманап Мамыров улица,27.749,"(72.7821764, 40.5039213)","(72.7823603, 40.504128)"
Абдуманап Мамыров улица,44.112,"(72.7821764, 40.5039213)","(72.7818841, 40.5035927)"
,72.07,"(72.7821764, 40.5039213)","(72.7818841, 40.5035927)"
Гапара Айтиева улица,84.245,"(72.7905479, 40.5282342)","(72.7895944, 40.5280136)"
Гапара Айтиева улица,139.14,"(72.7905479, 40.5282342)","(72.7921651, 40.5284647)"
Тропа через кладбище,315.96799999999996,"(72.7905479, 40.5282342)","(72.7882534, 40.5302133)"
,85.722,"(72.7931615, 40.5315479)","(72.7936975, 40.5322005)"
,470.5930000000001,"(72.7931615, 40.5315479)","(72.7906241, 40.5305295)"
,99.172,"(72.7931615, 40.5315479)","(72.7938688, 40.5309984)"
Кол-онорчулор улица,20.459,"(72.7936975, 40.5322005)","(72.7934631, 40.5322465)"
Кол-онорчулор улица,21.333,"(72.7936975, 40.5322005)","(72.7939459, 40.5321664)"
,85.722,"(72.7936975, 40.5322005)","(72.7931615, 40.5315479)"
,9.776,"(72.7965422, 40.5317183)","(72.7966554, 40.5317364)"
,28.735,"(72.7965422, 40.5317183)","(72.7964775, 40.531972)"
,9.838,"(72.7965422, 40.5317183)","(72.7964267, 40.5317073)"
,28.771,"(72.7966554, 40.5317364)","(72.7965985, 40.5319915)"
,9.776,"(72.7966554, 40.5317364)","(72.7965422, 40.5317183)"
,56.619,"(72.7966554, 40.5317364)","(72.7973099, 40.5318451)"
,29.606,"(72.7973099, 40.5318451)","(72.7972387, 40.5321058)"
,56.619,"(72.7973099, 40.5318451)","(72.7966554, 40.5317364)"
,43.052,"(72.7973099, 40.5318451)","(72.7978056, 40.5319343)"
,43.052,"(72.7978056, 40.5319343)","(72.7973099, 40.5318451)"
,32.896,"(72.7978056, 40.5319343)","(72.7980813, 40.5321129)"
,33.726,"(72.7978056, 40.5319343)","(72.7977597, 40.5322076)"
,57.283,"(72.7985013, 40.5317)","(72.7985913, 40.5322106)"
,54.766,"(72.7985013, 40.5317)","(72.798192, 40.5321328)"
,96.194,"(72.7985013, 40.5317)","(72.7985415, 40.5308583)"
,10.453,"(72.7964775, 40.531972)","(72.7965985, 40.5319915)"
,28.735,"(72.7964775, 40.531972)","(72.7965422, 40.5317183)"
,11.823,"(72.7964775, 40.531972)","(72.796449, 40.5320761)"
,53.079,"(72.7965985, 40.5319915)","(72.7972099, 40.5321007)"
,28.771,"(72.7965985, 40.5319915)","(72.7966554, 40.5317364)"
,10.453,"(72.7965985, 40.5319915)","(72.7964775, 40.531972)"
,2.499,"(72.7972387, 40.5321058)","(72.7972099, 40.5321007)"
,29.606,"(72.7972387, 40.5321058)","(72.7973099, 40.5318451)"
,46.116,"(72.7972387, 40.5321058)","(72.7977597, 40.5322076)"
,46.116,"(72.7977597, 40.5322076)","(72.7972387, 40.5321058)"
,32.232,"(72.7977597, 40.5322076)","(72.7980813, 40.5321129)"
,33.726,"(72.7977597, 40.5322076)","(72.7978056, 40.5319343)"
,39.612,"(72.7962995, 40.5326231)","(72.7963948, 40.5322743)"
,8.995,"(72.7962995, 40.5326231)","(72.7961957, 40.5326052)"
,27.893,"(72.7962995, 40.5326231)","(72.7966236, 40.5326705)"
,90.885,"(72.7962995, 40.5326231)","(72.7960622, 40.5334203)"
улица Абакир уулу Торобека,335.957,"(72.8238843, 40.5055936)","(72.8252289, 40.5027513)"
Щорса улица,64.861,"(72.7825757, 40.5246243)","(72.782623, 40.5240421)"
Моминова улица,146.73999999999998,"(72.7825757, 40.5246243)","(72.7842997, 40.5247188)"
,9.666,"(72.7972483, 40.5282477)","(72.7971367, 40.5282287)"
Ленина улица,47.316,"(72.7972483, 40.5282477)","(72.797133, 40.5286641)"
,9.666,"(72.7971367, 40.5282287)","(72.7972483, 40.5282477)"
,56.879,"(72.7971367, 40.5282287)","(72.7972712, 40.5277275)"
,116.56,"(72.7971367, 40.5282287)","(72.7968643, 40.5292563)"
,74.553,"(72.7971367, 40.5282287)","(72.7962716, 40.5280977)"
,106.939,"(72.7984802, 40.525457)","(72.7995402, 40.5259821)"
,36.1,"(72.7984802, 40.525457)","(72.7987226, 40.5251897)"
,93.961,"(72.7984802, 40.525457)","(72.7987226, 40.5251897)"
,69.546,"(72.8011009, 40.5265055)","(72.8018421, 40.5267771)"
,144.469,"(72.8011009, 40.5265055)","(72.7995402, 40.5259821)"
,258.915,"(72.8011009, 40.5265055)","(72.7997505, 40.5285953)"
,5.556,"(72.7833597, 40.5282918)","(72.7833951, 40.5283339)"
,14.951,"(72.7833597, 40.5282918)","(72.7835352, 40.5283087)"
,187.562,"(72.7833597, 40.5282918)","(72.7812035, 40.528623)"
Тропа через кладбище,315.968,"(72.7882534, 40.5302133)","(72.7905479, 40.5282342)"
,26.405,"(72.7906241, 40.5305295)","(72.790318, 40.5305756)"
,480.02699999999993,"(72.7906241, 40.5305295)","(72.7856838, 40.5292663)"
,470.5930000000001,"(72.7906241, 40.5305295)","(72.7931615, 40.5315479)"
,26.405,"(72.790318, 40.5305756)","(72.7906241, 40.5305295)"
,34.837,"(72.798192, 40.5321328)","(72.7985913, 40.5322106)"
,9.614,"(72.798192, 40.5321328)","(72.7980813, 40.5321129)"
,278.883,"(72.798192, 40.5321328)","(72.7976501, 40.5346068)"
,54.766,"(72.798192, 40.5321328)","(72.7985013, 40.5317)"
Маджеримтал улица,38.716,"(72.7995624, 40.5344313)","(72.7995188, 40.5347779)"
Монуева улица,91.286,"(72.7995624, 40.5344313)","(72.8006417, 40.5343982)"
Монуева улица,73.095,"(72.7995624, 40.5344313)","(72.7986994, 40.5343875)"
Маджеримтал улица,58.905,"(72.7995624, 40.5344313)","(72.7996484, 40.5339061)"
,278.883,"(72.7976501, 40.5346068)","(72.798192, 40.5321328)"
,56.178,"(72.7976501, 40.5346068)","(72.7982889, 40.5347466)"
,216.33599999999998,"(72.7976501, 40.5346068)","(72.7968409, 40.53645)"
Базарная улица,30.613,"(72.7960416, 40.5388074)","(72.7959728, 40.5390777)"
Базарная улица,11.699,"(72.7960416, 40.5388074)","(72.7960679, 40.5387041)"
,38.728,"(72.7960416, 40.5388074)","(72.795592, 40.5387399)"
Базарная улица,27.029,"(72.795864, 40.5397061)","(72.7958223, 40.5399471)"
Базарная улица,70.477,"(72.795864, 40.5397061)","(72.7959728, 40.5390777)"
,67.816,"(72.795864, 40.5397061)","(72.7966569, 40.5397985)"
Монуева улица,8.137,"(72.8024945, 40.5343475)","(72.8025907, 40.5343445)"
Монуева улица,52.433,"(72.8024945, 40.5343475)","(72.8018749, 40.5343719)"
Өзгөн,173.745,"(72.8024945, 40.5343475)","(72.8030573, 40.5328447)"
,21.43,"(72.8028236, 40.5223691)","(72.8030057, 40.522235)"
Сай Бою улица,23.29,"(72.8030057, 40.522235)","(72.8032417, 40.5223431)"
,21.43,"(72.8030057, 40.522235)","(72.8028236, 40.5223691)"
Сай Бою улица,77.804,"(72.8030057, 40.522235)","(72.8022899, 40.5217968)"
Шакирова А. улица,12.152,"(72.8079706, 40.5266532)","(72.8080283, 40.5265531)"
Шакирова А. улица,113.05600000000001,"(72.8079706, 40.5266532)","(72.8080949, 40.527661)"
,19.644,"(72.8079706, 40.5266532)","(72.8077384, 40.5266539)"
,13.922,"(72.8072008, 40.5271265)","(72.8070373, 40.5271417)"
Ташиева улица,171.62,"(72.720343, 40.4741968)","(72.7183162, 40.4742678)"
Ташиева улица,774.6569999999999,"(72.720343, 40.4741968)","(72.7212094, 40.4809576)"
,597.9480000000001,"(72.720343, 40.4741968)","(72.7223702, 40.4696774)"
Ташиева улица,171.62,"(72.7183162, 40.4742678)","(72.720343, 40.4741968)"
,285.14300000000003,"(72.7183162, 40.4742678)","(72.7178959, 40.4768042)"
Ташиева улица,99.291,"(72.7183162, 40.4742678)","(72.7171483, 40.4742152)"
,43.061,"(72.7134781, 40.4745236)","(72.7133807, 40.4741435)"
,1043.2169999999999,"(72.7134781, 40.4745236)","(72.7146512, 40.4838573)"
Ташиева улица,346.616,"(72.7134781, 40.4745236)","(72.7171483, 40.4742152)"
,285.143,"(72.7178959, 40.4768042)","(72.7183162, 40.4742678)"
Маматеминова улица,675.21,"(72.7193156, 40.4763708)","(72.7203336, 40.4822959)"
Малыбекова улица,5.909,"(72.7203336, 40.4822959)","(72.7203997, 40.4822787)"
Маматеминова улица,675.21,"(72.7203336, 40.4822959)","(72.7193156, 40.4763708)"
Малыбекова улица,488.19499999999994,"(72.7203336, 40.4822959)","(72.7149093, 40.4837919)"
,221.08999999999997,"(72.7171483, 40.4742152)","(72.7172328, 40.4762003)"
Ташиева улица,346.616,"(72.7171483, 40.4742152)","(72.7134781, 40.4745236)"
Ташиева улица,99.291,"(72.7171483, 40.4742152)","(72.7183162, 40.4742678)"
,221.08999999999997,"(72.7172328, 40.4762003)","(72.7171483, 40.4742152)"
